STATE,YEAR,Disposable Income Per Capita,GDP Growth,Avg Unemployment
Wisconsin,2013,38547.0,0.4,6.733333333333333
Wisconsin,2014,38294.0,2.3,5.366666666666667
Wisconsin,2015,39965.0,2.2,4.516666666666667
Wisconsin,2016,41414.0,1.1,3.9999999999999996
Wisconsin,2017,41951.0,1.0,3.2499999999999996
Wisconsin,2018,43675.0,3.3,3.0
Wisconsin,2019,45956.0,1.4,3.3666666666666667
Wisconsin,2020,47282.0,-11.4,8.85
Wyoming,1980,9055.0,8.9,3.8499999999999996
Wyoming,1981,10109.0,3.4,3.983333333333333
Wyoming,1982,11087.0,-6.3,6.216666666666666
Wyoming,1983,11479.0,-5.3,8.3
Wyoming,1984,11486.0,4.8,6.1499999999999995
Wyoming,1985,12212.0,1.2,6.883333333333334
Wyoming,1986,12882.0,-4.6,9.033333333333333
Wyoming,1987,13075.0,-2.5,7.949999999999999
Wyoming,1988,13014.0,6.3,6.366666666666666
Wyoming,1989,13597.0,-0.2,6.183333333333334
Wyoming,1990,14956.0,5.0,5.283333333333334
Wyoming,1991,16286.0,3.3,5.166666666666667
Wyoming,1992,16945.0,1.5,5.633333333333334
Wyoming,1993,17659.0,3.2,5.3999999999999995
Wyoming,1994,18359.0,2.2,4.95
Wyoming,1995,18891.0,2.9,4.8
Wyoming,1996,19611.0,2.8,4.966666666666667
Wyoming,1997,19960.0,0.7,4.75
Wyoming,1998,21265.0,2.2,4.7
Wyoming,1999,22499.0,4.1,4.683333333333334
Wyoming,2000,23982.0,3.2,3.8499999999999996
Wyoming,2001,25558.0,5.8,3.8000000000000003
Wyoming,2002,27198.0,2.2,4.0
Wyoming,2003,28314.0,2.4,4.25
Wyoming,2004,30145.0,3.0,3.8000000000000003
Wyoming,2005,31943.0,5.1,3.6
Wyoming,2006,34192.0,13.3,3.15
Wyoming,2007,38269.0,7.3,2.8666666666666667
Wyoming,2008,39654.0,5.7,2.9499999999999997
Wyoming,2009,42794.0,-2.8,6.633333333333333
Wyoming,2010,40153.0,-3.8,6.316666666666666
Wyoming,2011,41573.0,-1.0,5.733333333333333
Wyoming,2012,45331.0,-2.5,5.316666666666667
Wyoming,2013,47687.0,0.2,4.666666666666667
Wyoming,2014,47026.0,0.5,4.116666666666667
Wyoming,2015,50551.0,3.1,4.333333333333333
Wyoming,2016,50805.0,-4.6,5.5
Wyoming,2017,48863.0,-0.6,4.083333333333333
Wyoming,2018,50778.0,2.2,3.9
Wyoming,2019,54841.0,1.3,3.6166666666666667
Wyoming,2020,55989.0,-11.8,7.633333333333334
